1	58.89	65.1243	61.4091
2	77.6694	87.1239	81.0493
3	96.6161	87.4701	82.3517
4	110.44	102.149	96.1274
5	128.959	102.33	96.7847
6	153.571	102.462	97.3728
7	153.59	116.16	111.765
8	153.609	129.439	125.632
9	169.207	129.783	126.936
10	169.255	130.153	128.26
11	187.048	143.545	142.076
12	216.413	143.555	142.107
13	226.909	143.564	142.136
14	241.613	157.743	155.408
15	260.145	158.086	158.78
16	260.206	158.193	159.369
17	260.266	171.994	170.231
18	261.28	198.787	194.732
19	275.916	199.022	195.953
20	276.283	199.355	197.206
21	276.308	199.594	200.529
22	276.319	199.768	202.16
23	276.35	199.934	202.79
24	289.24	200.277	203.134
25	289.959	200.618	203.477
26	290.103	200.851	203.71
27	290.116	201.085	203.943
28	290.584	201.095	203.975
29	291.307	211.493	214.524
30	305.909	211.839	214.872
31	305.92	224.842	227.423
32	306.371	225.188	227.77
33	316.688	225.42	228.004
34	317.03	225.437	228.055
35	317.04	225.783	228.402
36	317.892	225.815	228.551
37	317.987	225.828	228.6
38	318.007	226.119	228.893
39	318.984	226.281	229.054
40	319.72	226.565	229.34
41	320.156	226.67	230.949
42	320.193	226.68	230.981
43	320.226	226.695	231.078
44	349.461	226.705	231.109
45	350.332	226.808	231.212
46	350.706	227.151	231.562
47	350.731	240.29	244.444
48	350.751	240.53	244.683
49	351.217	240.88	245.036
50	352.07	240.893	245.049
51	352.129	240.905	245.093
52	352.143	268.157	269.523
53	352.997	280.04	280.911
54	353.03	280.274	281.145
55	353.41	280.304	281.292
56	353.429	280.649	282.585
57	353.488	280.942	282.88
58	354.466	280.953	282.927
59	355.384	281.295	283.27
60	356.297	281.58	283.556
61	356.392	281.927	284.862
62	356.806	282.087	285.023
63	371.655	282.433	288.282
64	371.673	282.651	288.5
65	371.78	282.708	288.712
66	372.699	282.822	288.826
67	372.729	283.17	289.175
68	372.741	283.516	289.522
69	372.989	283.62	289.627
70	373.439	283.905	289.913
71	374.288	284.079	290.087
72	375.143	284.311	290.319
73	376.032	284.55	290.559
74	376.064	284.609	290.58
75	376.09	284.62	290.589
76	376.103	284.922	291.722
77	376.568	285.256	292.058
78	376.59	285.36	292.162
79	377.51	285.371	292.174
80	377.542	298.955	306.218
81	377.694	299.342	306.607
82	377.945	299.373	306.983
83	378.868	299.453	307.321
84	379.257	299.616	307.484
85	379.695	299.85	307.718
86	379.715	299.897	307.766
87	380.564	300.125	307.994
88	380.602	300.41	308.28
89	380.64	300.423	308.298
90	380.739	300.656	308.531
91	381.108	301.002	308.879
92	381.355	301.236	309.114
93	381.374	301.369	309.248
94	382.086	301.381	309.26
95	382.099	301.392	309.289
96	396.083	301.741	309.639
97	396.107	301.847	309.745
98	396.96	302.012	309.911
99	397.391	302.023	309.943
100	397.415	302.403	310.324
101	397.453	302.785	310.708
102	398.372	303.128	311.052
103	398.391	303.139	311.063
104	399.363	303.486	311.412
105	399.479	303.536	311.463
106	399.84	303.64	311.567
107	400.751	303.981	311.91
108	401.624	304.31	312.24
109	401.645	304.34	312.27
110	402.075	304.51	312.459
111	402.993	304.881	312.83
112	403.019	304.995	312.945
113	403.032	305.007	312.991
114	403.056	305.201	314.065
115	403.094	305.569	314.435
116	421.96	305.803	314.668
117	422.932	306.152	315.019
118	423.293	306.256	315.123
119	442.253	327.591	334.055
120	442.279	327.827	335.278
121	442.303	327.932	335.384
122	442.328	328.167	335.617
123	442.36	328.451	335.903
124	442.491	328.499	336.106
125	442.871	328.614	336.22
126	442.884	328.625	336.232
127	442.897	328.672	336.433
128	443.273	328.778	336.538
129	443.298	328.884	336.645
130	444.228	329.23	337.933
131	444.242	329.292	338.268
132	444.255	329.303	338.278
133	444.265	339.558	348.765
134	444.29	339.672	348.879
135	444.737	340.005	349.213
136	445.208	340.348	352.494
137	445.453	340.51	352.657
138	445.507	340.816	355.894
139	445.518	340.827	355.924
140	445.53	340.838	355.954
141	445.554	340.942	356.057
142	445.579	341.176	356.292
143	445.596	341.276	357.195
144	445.655	341.625	357.546
145	445.666	341.635	357.576
146	446.61	342.002	357.945
147	447.467	342.237	358.191
148	447.711	342.335	358.297
149	448.081	342.447	358.418
150	448.432	342.548	358.525
151	449.281	342.783	358.76
152	449.292	342.794	358.771
153	449.316	342.988	358.965
154	449.327	343.028	359.464
155	450.151	343.326	359.765
156	450.942	343.631	360.073
157	450.982	344.037	360.482
158	451.131	344.131	360.577
159	451.275	344.188	360.635
160	452.247	344.579	361.16
161	452.937	344.773	361.511
162	453.298	344.878	361.616
163	453.762	345.22	361.96
164	454.715	345.589	362.332
165	454.733	345.6	362.362
166	454.744	345.639	362.401
167	454.988	345.739	362.501
168	455.013	345.974	362.736
169	455.027	346.036	362.798
170	455.065	346.406	363.217
171	455.085	346.417	363.231
172	455.095	346.428	363.242
173	455.113	346.438	363.284
174	455.578	346.783	363.638
175	455.589	346.795	363.65
176	456.052	347.137	363.994
177	456.072	347.148	364.005
178	456.097	347.254	364.111
179	456.155	347.602	364.46
180	457.008	347.836	364.694
181	457.026	347.847	364.705
182	457.467	348.014	364.883
183	457.615	348.108	364.992
184	458.292	348.304	365.217
185	459.274	348.652	365.575
186	459.636	348.756	365.68
187	459.671	349.118	366.044
188	460.039	349.224	366.15
189	460.064	349.338	366.266
190	460.124	349.687	366.616
191	460.144	349.699	366.627
192	460.619	350.042	366.971
193	460.678	350.388	367.319
194	461.659	350.752	367.684
195	462.114	351.09	368.023
196	462.361	351.255	368.189
197	463.285	351.599	368.536
198	463.297	351.61	368.547
199	463.309	351.621	368.586
200	492.237	351.854	368.817
201	492.273	352.029	368.993
202	492.71	352.192	369.158
203	492.721	352.203	369.169
204	492.732	352.213	369.18
205	492.758	352.251	369.217
206	492.778	352.262	369.229
