1			
2			
3	0.032952	0.033112	0.018696
4			
5			
6			
7			
8			
9	0.038613	0.038574	0.021831
10			
11			
12	0.019386	0.019464	0.013143
13	0.046365	0.046244	0.025044
14			
15			
16	0.020954	0.020897	0.014363
17	0.216626	0.215979	0.098506
18	0.139244	0.138967	0.088019
19	0.165202	0.166361	0.091894
20	1.07571	0.138987	0.088357
21	0.039019	0.039019	0.024925
22	0.15046	0.150103	0.086731
23	0.166875	0.167522	0.095788
24			
25	0.040983	0.040755	0.023999
26	0.02946	0.029511	0.019255
27			
28	0.179093	0.042753	0.024827
29			
30	0.034978	0.035032	0.0197
31	0.051335	0.050916	0.030144
32	0.098187	0.197361	0.098453
33	0.024982	0.037196	0.025345
34	0.057366	0.057143	0.028439
35	0.035576	0.035294	0.022969
36	0.169288	0.168731	0.095606
37	0.188633	0.040131	0.028526
38	0.021936	0.039732	0.022095
39	0.108378	0.036312	0.020568
40	0.166674	0.168732	0.092842
41			
42	0.022606	0.035171	0.023484
43	0.018621	0.024706	0.018754
44	0.020125	0.037755	0.020207
45	1.241749	0.220006	0.107124
46	0.093946	0.165678	0.094136
47	0.05636	0.056255	0.03151
48	0.088124	0.139596	0.087526
49	0.099	0.196631	0.098862
50	0.024182	0.041936	0.024562
51	0.016966	0.023816	0.017191
52	0.021373	0.032012	0.021383
53	0.089036	0.141736	0.088645
54	0.090049	0.168044	0.09007
55	0.022224	0.033956	0.022624
56	0.02759	0.044408	0.027581
57	0.018253	0.026596	0.018481
58	0.023919	0.042355	0.023695
59	0.0201	0.038634	0.020199
60	0.057028	0.056762	0.033611
61	0.025399	0.043769	0.025683
62	0.023002	0.032307	0.02307
63	0.019728	0.038212	0.019627
64	0.024853	0.033845	0.025331
65	0.087191	0.141088	0.087454
66	0.023894	0.041575	0.024125
67	0.087547	0.15273	0.087544
68	0.186361	0.047859	0.030768
69	0.017672	0.024547	0.017981
70	0.081374	0.115259	0.081279
71	0.09853	0.196725	0.09848
72			
73	0.098678	0.373165	0.098526
74	0.092405	0.166746	0.09241
75	0.021262	0.033155	0.021595
76	0.029927	0.030134	0.019229
77	0.098335	0.195788	0.09814
78	0.081801	0.11522	0.082119
79	0.025178	0.047189	0.02553
80	0.034315	0.03422	0.021333
81	0.031458	0.056468	0.031625
82	0.094127	0.166243	0.094142
83	0.025095	0.041251	0.025498
84	0.025316	0.036549	0.025626
85	0.095633	0.169214	0.095504
86	0.097431	0.21976	0.097467
87	0.094218	0.16594	0.09447
88	0.023576	0.041894	0.023888
89	0.094032	0.165983	0.094129
90	0.026226	0.041054	0.026471
91	0.087557	0.140845	0.087644
92	0.028043	0.058281	0.028274
93	0.022166	0.033885	0.0224
94	0.02928	0.047194	0.029489
95	0.027271	0.042467	0.027519
96	0.02765	0.044534	0.027696
97	0.093825	0.166284	0.093786
98	0.099079	0.034095	0.020206
99	0.094205	0.165907	0.094198
100	0.090117	0.168549	0.090097
101			
102			
103			
104			
105			
106			
107			
108	0.016159	0.015466	0.012999
109			
110			
111	0.03927	0.038764	0.082503
112			
113	0.032293	0.031813	0.060114
114	0.036154	0.036063	0.060886
115	0.030774	0.030489	0.057947
116			
117	0.016156	0.01547	0.013129
118	0.031964	0.031894	0.079883
119	0.03525	0.034852	0.064738
120	0.016178	0.015707	0.013655
121	0.015719	0.015549	0.012592
122	0.038661	0.038824	0.083023
123	0.015627	0.015157	0.012565
124	0.037659	0.037711	0.064306
125	0.057694	0.019414	0.014405
126			
127	0.036975	0.03654	0.070654
128	0.013374	0.015836	0.01342
129	0.042844	0.042854	0.07077
130	0.042248	0.042229	0.071005
131	0.033366	0.0328	0.081469
132	0.036766	0.036908	0.065707
133	0.038233	0.038173	0.072031
134	0.032775	0.032575	0.079376
135	0.041873	0.042109	0.08731
136	0.040333	0.040566	0.085211
137	0.013711	0.016296	0.013795
138	0.047549	0.047842	0.086506
139	0.049521	0.049407	0.089909
140	0.043362	0.042699	0.08786
141	0.047792	0.047435	0.08576
142	0.036457	0.035872	0.070246
143	0.048906	0.049452	0.089767
144	0.040673	0.040086	0.083554
145	0.033401	0.033013	0.064955
146	0.04106	0.0406	0.084575
147	0.036004	0.035541	0.069778
148	0.01181	0.014983	0.012407
149	0.044015	0.044413	0.072197
150	0.037529	0.03722	0.069836
151	0.035338	0.035022	0.065842
152	0.048029	0.047705	0.086021
153	0.036834	0.036582	0.06982
154	0.04086	0.040599	0.082292
155	0.037861	0.037325	0.066576
156	0.040277	0.04051	0.082587
157	0.044042	0.044068	0.072455
158	0.049214	0.048919	0.088954
159	0.036019	0.035431	0.065983
160	0.013457	0.016264	0.014314
161	0.035953	0.035862	0.06898
162	0.040921	0.040911	0.082857
163	0.041647	0.041124	0.089033
164	0.013762	0.01625	0.013905
165	0.048264	0.048736	0.088283
166	0.014428	0.019355	0.014374
