1			
2			
3			
4			
5			
6			
7	0.080268	0.078611	0.051477
8			
9			
10	0.066088	0.064722	0.043713
11			
12			
13	0.037157	0.035306	0.026815
14	0.13813	0.135592	0.076343
15	0.046203	0.045024	0.036247
16	0.044963	0.043353	0.033559
17	0.061819	0.06013	0.03834
18			
19	0.14168	0.139545	0.073324
20	0.074553	0.073536	0.04472
21	0.051999	0.050595	0.035465
22	0.086231	0.083958	0.05642
23	0.06396	0.061469	0.041951
24			
25	0.064974	0.062888	0.045643
26	0.210506	0.208276	0.119254
27	0.132217	0.130265	0.071425
28	0.107385	0.105905	0.071208
29			
30	0.039812	0.037969	0.026808
31	0.035388	0.033115	0.024011
32	0.134184	0.131913	0.077397
33	0.040347	0.038119	0.027149
34	0.093351	0.090273	0.053177
35			
36	0.039498	0.0382	0.029635
37	0.209395	0.207496	0.119688
38	0.063751	0.061884	0.042139
39	0.181421	0.180377	0.109579
40	0.157635	0.155949	0.185958
41	0.183373	0.182426	0.270715
42	0.156546	0.154903	0.125124
43	0.061076	0.028637	0.02378
44			
45			
46	0.026364	0.037958	0.027966
47			
48			
49	0.128443	0.127249	0.099866
50	0.054282	0.052032	0.037489
51	0.148032	0.146736	0.102866
52	0.045076	0.043549	0.032707
53	0.078545	0.076278	0.052915
54	0.189027	0.087078	0.052886
55	0.119674	0.056459	0.037502
56			
57	0.206396	0.204729	0.118251
58	0.208365	0.20622	0.117787
59			
60	0.12544	0.123516	0.078586
61	0.050606	0.048567	0.033367
62	0.042089	0.040596	0.034345
63	0.031247	0.029431	0.023957
64	0.042915	0.040309	0.027977
65	0.034987	0.056683	0.035994
66	0.172375	0.170234	0.095848
67			
68	0.035556	0.033986	0.032013
69	0.257478	0.254358	0.1355
70	0.054019	0.051757	0.036942
71			
72	0.209535	0.20724	0.11953
73	0.181933	0.179972	0.110372
74	0.042065	0.039617	0.029506
75	0.041884	0.039576	0.031391
76	0.102591	0.049252	0.034665
77	0.038135	0.060672	0.038866
78			
79	0.047612	0.046125	0.034802
80			
81	0.123623	0.121996	0.078561
82	0.046081	0.043219	0.031473
83	0.032378	0.048621	0.033669
84			
85	0.257799	0.254972	0.136412
86	0.031962	0.048522	0.033472
87	0.149754	0.147623	0.08927
88	0.044911	0.0635	0.04699
89	0.040784	0.038673	0.028164
90	0.132816	0.131215	0.082844
91	0.040013	0.060249	0.042579
92	0.146393	0.144986	0.08704
93	0.05153	0.049968	0.036861
94	0.030334	0.047273	0.031615
95	0.031736	0.030112	0.024966
96	0.211267	0.20865	0.117601
97	0.131959	0.131425	0.080795
98	0.032051	0.048326	0.033581
99	0.630227	0.234364	0.127013
100	0.154453	0.152505	0.086585
101	0.032005	0.030475	0.025181
102	0.637728	0.230485	0.126025
103	0.031263	0.045233	0.032962
104	0.097167	0.136729	0.100175
105	0.050921	0.076951	0.052917
106	0.040648	0.05934	0.04249
107	0.051665	0.082138	0.053721
108	0.066398	0.064102	0.039809
109	0.14959	0.148029	0.086158
110	0.044009	0.06845	0.046577
111	0.093248	0.134791	0.096891
112	0.041858	0.073081	0.043876
113	0.075469	0.039391	0.02877
114	0.150687	0.147766	0.08289
115	0.049534	0.047842	0.038973
116	0.033028	0.044042	0.034822
117	0.066248	0.063456	0.041429
118	0.035514	0.055114	0.036821
119	0.453277	0.152466	0.078633
120	0.042695	0.072813	0.044484
121	0.033628	0.049867	0.035106
122	0.054317	0.082891	0.056017
123	0.140033	0.065222	0.044686
124	0.105856	0.171028	0.109697
125	0.043939	0.062988	0.046104
126	0.114911	0.208432	0.119189
127	0.07483	0.14066	0.076619
128	0.07442	0.115384	0.077034
129	0.123202	0.231437	0.125448
130	0.027829	0.042704	0.029171
131	0.025955	0.037949	0.02705
132	0.081681	0.142639	0.083195
133	0.027636	0.042149	0.028991
134	0.051999	0.090325	0.052904
135	0.170205	0.168353	0.093305
136	0.028376	0.038513	0.030072
137	0.11705	0.207665	0.119774
138	0.043239	0.065596	0.044909
139	0.106057	0.179637	0.109267
140	0.098113	0.155663	0.102434
141	0.105973	0.182137	0.10938
142	0.16465	0.162671	0.092949
143	0.023357	0.031358	0.02504
144	0.132827	0.25502	0.136303
145	0.115169	0.209748	0.118409
146	0.028882	0.043248	0.030411
147	0.024935	0.034614	0.02642
148	0.077492	0.113304	0.079618
149	0.094782	0.127868	0.097838
150	0.036164	0.053297	0.038271
151	0.099644	0.14718	0.102956
152	0.032138	0.046851	0.034165
153	0.051284	0.077064	0.053172
154	0.051348	0.08743	0.052949
155	0.037105	0.060234	0.039016
156	0.031616	0.049044	0.033552
157	0.115398	0.204714	0.119113
158	0.115918	0.207112	0.118261
159	0.027645	0.040067	0.029349
160	0.0807	0.129946	0.082374
161	0.032316	0.04942	0.034199
162	0.032681	0.040945	0.034465
163	0.023508	0.030766	0.025191
164	0.028091	0.041829	0.029084
165	0.036918	0.060584	0.039314
166	0.50363	0.178986	0.100108
167	0.027897	0.042586	0.02946
168	0.029967	0.03398	0.03166
169	0.132793	0.255642	0.136546
170	0.035389	0.052147	0.037093
171	0.033063	0.044042	0.034736
172	0.117263	0.208199	0.120031
173	0.107501	0.180965	0.111385
174	0.027997	0.040439	0.029738
175	0.030011	0.039879	0.031387
176	0.033241	0.049733	0.03474
177	0.038112	0.061261	0.039213
178	0.089348	0.149973	0.09174
179	0.033462	0.047083	0.035218
180	0.084881	0.162054	0.087987
181	0.076653	0.122773	0.078809
182	0.03033	0.0443	0.03187
183	0.032489	0.049074	0.033634
184	0.074923	0.13256	0.077127
185	0.133402	0.255814	0.137431
186	0.03243	0.049412	0.033862
187	0.087324	0.148501	0.089654
188	0.045029	0.063965	0.046905
189	0.02664	0.039238	0.0282
190	0.081063	0.131122	0.082934
191	0.040158	0.060195	0.042429
192	0.084923	0.146065	0.087291
193	0.034703	0.050087	0.036959
194	0.030445	0.047286	0.031673
195	0.023264	0.030354	0.025018
196	0.114502	0.208764	0.117543
197	0.078811	0.13159	0.081249
198	0.031898	0.04878	0.033597
199	0.123019	0.235087	0.127191
200	0.084155	0.152733	0.086688
201	0.023312	0.03056	0.025404
202	0.122149	0.230588	0.12633
203	0.031077	0.0452	0.033134
204	0.09714	0.136735	0.100317
205	0.050679	0.077322	0.05317
206	0.040539	0.059689	0.042614
207	0.051656	0.08259	0.05489
208	0.03812	0.064231	0.039649
209	0.084082	0.147982	0.086267
210	0.043954	0.06891	0.046737
211	0.092821	0.135313	0.097161
212	0.041868	0.073602	0.044127
213	0.027105	0.039596	0.029092
214	0.081438	0.148047	0.083089
215	0.036798	0.048274	0.039081
216	0.033035	0.044645	0.034977
217	0.04014	0.063925	0.041574
218	0.035581	0.055838	0.037005
219	0.076969	0.151866	0.078828
220	0.04272	0.073273	0.044675
221	0.033544	0.064553	0.035056
222	0.054108	0.207026	0.055948
223	0.042848	0.162408	0.044531
224	0.107851	0.424574	0.109081
225	0.044161	0.139066	0.045985
226	0.115086	0.212254	0.119345
227	0.074952	0.140694	0.076362
228	0.074158	0.115255	0.076959
229	0.123071	0.231654	0.125353
230	0.027702	0.04254	0.029128
231	0.025886	0.037966	0.026788
232	0.081743	0.142729	0.083246
233	0.027478	0.042378	0.028879
234	0.051578	0.090091	0.052793
235	0.090554	0.168502	0.092967
236	0.028104	0.038691	0.029976
237	0.116961	0.208001	0.119511
238	0.043003	0.065774	0.044738
239	0.105963	0.180007	0.109112
240	0.097992	0.155577	0.102303
241	0.106907	0.182257	0.109435
242	0.090459	0.162768	0.092442
243	0.02322	0.031373	0.025041
244	0.13226	0.255057	0.135764
245	0.11493	0.210117	0.118419
246	0.028741	0.043347	0.030118
247	0.025011	0.034697	0.026343
248	0.077423	0.113488	0.079482
249	0.095098	0.12825	0.097927
250	0.036138	0.053318	0.038112
251	0.100025	0.147119	0.10293
252	0.032114	0.046684	0.034017
253	0.051094	0.077287	0.053062
254	0.051122	0.087464	0.052836
255	0.03716	0.060245	0.038961
256	0.031594	0.049055	0.033361
257	0.115749	0.2054	0.11862
258	0.115533	0.207195	0.118151
259	0.027627	0.040115	0.029079
260	0.080505	0.130034	0.081905
261	0.03224	0.049397	0.033723
262	0.032863	0.040815	0.03421
263	0.023474	0.03094	0.024805
264	0.027874	0.042118	0.028938
265	0.036546	0.060478	0.037572
266	0.097723	0.179071	0.10001
267	0.02758	0.042688	0.029155
268	0.029907	0.033991	0.031462
269	0.13236	0.255587	0.136382
270	0.035101	0.052105	0.036922
271	0.032644	0.043967	0.034569
272	0.116944	0.208589	0.119962
273	0.107563	0.180853	0.110628
274	0.02781	0.040246	0.029329
275	0.029886	0.039788	0.031253
276	0.033093	0.049568	0.034375
277	0.037724	0.060862	0.038777
278	0.088932	0.149761	0.091694
279	0.03318	0.046885	0.034985
280	0.084571	0.16197	0.087783
281	0.076569	0.122698	0.078674
282	0.029968	0.044048	0.03161
