1			
2			
3	0.033264	0.033954	0.054607
4			
5			
6			
7	0.014258	0.014719	0.011305
8	0.029227	0.029106	0.058715
9			
10	0.144822	0.145673	0.065504
11	0.141762	0.142985	0.067396
12			
13	0.014285	0.014758	0.011412
14	0.0118	0.011772	0.010384
15	0.015165	0.015249	0.012298
16	0.19195	0.194646	0.098872
17	0.037675	0.038667	0.06258
18			
19			
20	0.024517	0.024936	0.055837
21	0.188828	0.190819	0.071741
22	0.015864	0.016429	0.013333
23	0.254556	0.260702	0.106011
24	0.060181	0.019775	0.014058
25	0.014035	0.019055	0.013305
26	0.03131	0.031288	0.059055
27			
28	0.026153	0.02658	0.015445
29	0.035627	0.036124	0.068485
30	0.953302	0.320771	0.118208
31	0.012693	0.016168	0.012981
32	0.012649	0.018299	0.012437
33	0.030089	0.030013	0.057958
34	0.028458	0.028663	0.066502
35			
36	0.107389	0.260648	0.107018
37	0.032555	0.033251	0.059046
38	0.030281	0.030617	0.058871
39	0.029746	0.029743	0.057393
40	0.038403	0.038756	0.06157
41	0.054061	0.054758	0.027249
42			
43	0.092766	0.16641	0.092554
44	0.186143	0.193002	0.086018
45			
46	0.011887	0.015713	0.012128
47			
48			
49	0.135584	0.137335	0.071405
50	0.108831	0.226484	0.107872
51	0.213064	0.265531	0.0789
52	0.642201	0.033284	0.062391
53	0.038853	0.038562	0.020083
54	0.066737	0.036181	0.066696
55	0.093397	0.170219	0.09336
56	0.065636	0.034079	0.065341
57	0.065418	0.034685	0.065166
58	0.065933	0.035808	0.06553
59	0.165383	0.166604	0.093319
60	0.141339	0.143226	0.088842
61	0.014052	0.020133	0.014358
62	0.014809	0.026399	0.01458
63			
64	0.013196	0.016607	0.013584
65	1.081755	0.165377	0.091797
66	0.058834	0.027743	0.058732
67	0.06661	0.036291	0.066209
68	0.013651	0.016831	0.013863
69	0.074068	0.149194	0.073332
70	0.014394	0.024509	0.01467
71	0.030782	0.030509	0.073564
72	0.012327	0.015697	0.012785
73	0.03682	0.036952	0.076742
74	0.038389	0.038788	0.079785
75	0.050166	0.050881	0.027592
76			
77			
78	0.043832	0.044388	0.026671
79	0.013375	0.016582	0.013552
80	0.014523	0.02877	0.014292
81	0.064529	0.034455	0.063848
82	0.012847	0.016209	0.013066
83	0.064071	0.032054	0.06341
84	0.076174	0.148618	0.075689
85	0.014444	0.017733	0.014657
86	0.01492	0.026935	0.014612
87	0.18098	0.04263	0.022525
88	0.045476	0.046124	0.079889
89	0.067845	0.042438	0.06789
90	0.072695	0.171641	0.07202
91	0.013828	0.017246	0.014026
92	0.037902	0.037933	0.077101
93	0.015265	0.027403	0.015514
94	0.14546	0.147219	0.076659
95	0.037675	0.038378	0.076367
96	0.038881	0.039468	0.01987
97	0.014039	0.017391	0.014231
98	0.030733	0.030382	0.07187
99	0.014621	0.026689	0.015036
100	0.044147	0.044515	0.027563
101	0.037709	0.038276	0.076242
102	0.012667	0.01627	0.012974
103	0.049129	0.049188	0.029572
104	0.240888	0.244068	0.100594
105	0.031479	0.031852	0.072697
106	0.037897	0.037991	0.078468
107	0.066813	0.037192	0.066979
108	0.070804	0.125035	0.070486
109			
110	0.012864	0.016346	0.013065
111			
112	0.106928	0.228152	0.106608
113	0.031152	0.031435	0.07423
114	0.068749	0.03623	0.068528
115	0.229462	0.232531	0.108551
116	1.004574	0.203752	0.098136
117			
118	0.165138	0.16758	0.081317
119	0.013629	0.017043	0.013867
120	0.022268	0.033916	0.02185
121	0.045779	0.046329	0.080764
122	0.041931	0.042656	0.068326
123	0.012805	0.016376	0.012901
124	0.037821	0.037938	0.079617
125	0.013722	0.016924	0.014122
126	0.048466	0.048734	0.026573
127	0.032655	0.033309	0.061337
128			
129	0.013281	0.016563	0.013518
130			
131	0.013068	0.016386	0.013299
132	0.01414	0.025963	0.013835
133	0.01398	0.017097	0.014021
134	0.034388	0.034321	0.06727
135	0.143301	0.144959	0.075551
136	0.041341	0.042217	0.069141
137	0.012936	0.016633	0.013252
138	0.043404	0.043583	0.069406
139	0.013956	0.017156	0.014227
140	0.108082	0.108439	0.068534
141	0.027911	0.045581	0.028145
142	0.013706	0.017044	0.013932
143	0.013606	0.016316	0.013371
144	0.031982	0.031688	0.076381
145	0.022154	0.037475	0.022752
146	0.016165	0.031021	0.016273
147	0.026816	0.050319	0.026728
148	0.161267	0.164141	0.09037
149	0.047916	0.048663	0.085114
150	0.043425	0.044207	0.0246
151	0.037963	0.038485	0.070317
152	0.049595	0.050562	0.090104
153	0.038473	0.039003	0.080443
154	0.208917	0.06304	0.033628
155	0.04416	0.045222	0.073255
156	0.241223	0.244647	0.105897
157			
158	0.013279	0.014779	0.013507
159	0.039501	0.039556	0.077628
160	0.014765	0.026934	0.014983
161	0.029221	0.057862	0.028886
162	0.034651	0.035281	0.02403
163	0.040125	0.040545	0.024139
164	0.035163	0.035653	0.06815
165			
166	0.168675	0.170968	0.092013
167	0.035178	0.035224	0.066367
168	0.081473	0.030612	0.019749
169	0.175273	0.176877	0.089392
170	0.166422	0.167968	0.091603
171	0.103061	0.103656	0.06776
172	0.164343	0.166042	0.075295
173	0.03932	0.039926	0.071415
174	0.014585	0.02034	0.014843
175	1.041286	0.234077	0.107827
176	0.029501	0.063059	0.029476
177	0.263373	0.261485	0.112233
178	0.013536	0.019353	0.013558
179	0.04728	0.047746	0.084292
180	0.039377	0.040202	0.071061
181	0.041137	0.042538	0.085634
182	0.033745	0.034432	0.065382
183	0.099477	0.197012	0.099422
184	0.034705	0.073239	0.034655
185	0.014608	0.021834	0.014727
186	0.199649	0.201719	0.087904
187	0.101251	0.199164	0.100869
188	0.013772	0.017089	0.014011
189	0.22266	0.219481	0.087016
190	0.047689	0.048582	0.084526
191	0.039095	0.039559	0.081663
192	0.036021	0.036366	0.070054
193	0.031155	0.031099	0.06495
194	0.106912	0.222341	0.106617
195	0.01272	0.016773	0.012852
196	0.019435	0.03516	0.019068
197	0.037287	0.037553	0.069604
198	0.013531	0.019006	0.013943
199	0.014872	0.02893	0.014466
200	0.039545	0.039721	0.083635
201	0.014568	0.017645	0.015102
202	0.038869	0.038846	0.064619
203	0.040161	0.040519	0.081535
204	0.033328	0.065557	0.033713
205	0.038993	0.039736	0.070471
206	0.014977	0.020869	0.01524
207	0.17357	0.176036	0.088748
208	0.140168	0.053648	0.027391
209	0.040116	0.039675	0.071219
210	0.032646	0.032676	0.078279
211	0.014546	0.01726	0.01511
212	0.047833	0.048205	0.085243
213	0.189808	0.190828	0.088117
214	0.013716	0.01735	0.013821
215	0.014564	0.019961	0.014172
216	0.039126	0.039326	0.079475
217	0.014321	0.020302	0.01454
218	0.013632	0.01641	0.013283
219	0.040114	0.040115	0.078319
220	0.02819	0.056498	0.028511
221	0.047967	0.04877	0.084726
222			
223	0.045998	0.04662	0.081029
224	0.032923	0.068618	0.033196
225	0.097034	0.198244	0.097053
226	0.22895	0.234097	0.093752
227	0.014663	0.024576	0.014782
228	0.034469	0.035159	0.068173
229	0.0324	0.033034	0.019875
230	0.01233	0.014253	0.012585
231	0.016364	0.030409	0.016086
232	0.036515	0.037064	0.068044
233	0.014245	0.020348	0.01508
234	0.190545	0.190915	0.081071
